company_id,company_name,sector,hq_state,founded_year,fiscal_year,revenue_musd,net_income_musd,net_margin_pct,employees,rd_spend_musd,market_cap_musd,total_assets_musd,revenue_growth_pct,fortune500_rank,roa_pct,revenue_per_employee_k
C0048,Vertex Group,Financial Services,MI,1927,2017,106512.5,14224.5,13.35,500336,3742.4,419846.8,236029.1,18.03,242,6.03,212.9
C0048,Vertex Group,Financial Services,MI,1927,2018,132399.8,21808.5,16.47,626834,638.6,384113.7,237128.6,24.3,212,9.2,211.2
C0048,Vertex Group,Financial Services,MI,1927,2019,135406.7,21284.2,15.72,713392,3617.7,654868.1,248908.2,2.27,216,8.55,189.8
C0048,Vertex Group,Financial Services,MI,1927,2020,137162.9,21876.5,15.95,740673,2602.7,325413.2,191624.4,1.3,202,11.42,185.2
C0048,Vertex Group,Financial Services,MI,1927,2021,152530.1,20039.6,13.14,804967,3842.5,651468.1,225301.0,11.2,204,8.89,189.5
C0048,Vertex Group,Financial Services,MI,1927,2022,171840.2,15027.7,8.75,901122,4341.8,295452.9,493900.9,12.66,203,3.04,190.7
C0048,Vertex Group,Financial Services,MI,1927,2023,178249.6,31116.7,17.46,900227,5708.8,615405.8,481470.5,3.73,203,6.46,198.0
C0049,Titan Labs,Industrials,CA,1924,2014,24934.1,1788.8,7.17,94780,485.1,48794.3,35955.3,13.85,450,4.98,263.1
C0049,Titan Labs,Industrials,CA,1924,2015,26277.5,2052.2,7.81,103300,32.7,93636.0,61523.8,5.39,448,3.34,254.4
C0049,Titan Labs,Industrials,CA,1924,2016,27707.0,2730.2,9.85,114885,456.6,80322.9,38209.2,5.44,450,7.15,241.2
C0049,Titan Labs,Industrials,CA,1924,2017,29223.4,1472.6,5.04,112631,363.2,46858.2,46949.2,5.47,449,3.14,259.5
C0049,Titan Labs,Industrials,CA,1924,2018,32194.3,1092.5,3.39,142349,132.8,30560.9,92280.8,10.17,447,1.18,226.2
C0049,Titan Labs,Industrials,CA,1924,2019,32045.0,801.3,2.5,123496,215.8,93723.2,54871.7,-0.46,452,1.46,259.5
C0049,Titan Labs,Industrials,CA,1924,2020,29178.1,1027.7,3.52,125382,194.5,32289.0,55760.8,-8.95,455,1.84,232.7
C0049,Titan Labs,Industrials,CA,1924,2021,33847.6,2537.4,7.5,135394,318.1,107727.4,46372.6,16.0,455,5.47,250.0
C0049,Titan Labs,Industrials,CA,1924,2022,35758.5,825.3,2.31,146064,696.2,124318.4,68160.0,5.65,453,1.21,244.8
C0049,Titan Labs,Industrials,CA,1924,2023,34025.5,1315.1,3.87,142399,864.3,119502.2,64656.3,-4.85,460,2.03,238.9
C0050,Frontier Systems,Retail,NY,1975,2014,6235.3,286.1,4.59,24862,60.0,9735.8,10146.8,-0.08,491,2.82,250.8
C0050,Frontier Systems,Retail,NY,1975,2015,6765.2,138.4,2.05,28184,62.1,30134.7,8564.6,8.5,488,1.62,240.0
C0050,Frontier Systems,Retail,NY,1975,2016,7702.0,380.7,4.94,29517,37.1,33854.6,11797.7,13.85,487,3.23,260.9
C0050,Frontier Systems,Retail,NY,1975,2017,8614.5,50.2,0.58,29731,58.1,13833.8,13737.7,11.85,486,0.37,289.7
C0050,Frontier Systems,Retail,NY,1975,2018,9284.7,247.3,2.66,36040,132.8,19455.3,19101.4,7.78,486,1.29,257.6
C0050,Frontier Systems,Retail,NY,1975,2019,10697.2,119.2,1.11,40568,421.2,20006.3,21633.4,15.21,485,0.55,263.7
C0050,Frontier Systems,Retail,NY,1975,2020,9514.0,292.7,3.08,33693,221.2,25621.7,9691.2,-11.06,486,3.02,282.4
C0050,Frontier Systems,Retail,NY,1975,2021,10780.8,197.9,1.84,40155,404.2,23242.9,19924.3,13.32,486,0.99,268.5
C0050,Frontier Systems,Retail,NY,1975,2022,11373.4,322.9,2.84,47347,252.8,43825.1,27068.2,5.5,487,1.19,240.2
C0050,Frontier Systems,Retail,NY,1975,2023,13101.8,-56.6,-0.43,47591,11.9,24159.5,36666.5,15.2,486,-0.15,275.3
C0051,Vanguard Labs,Financial Services,TX,1957,2014,125992.1,31195.3,24.76,373914,2550.8,449702.4,202307.8,8.58,176,15.42,337.0
C0051,Vanguard Labs,Financial Services,TX,1957,2015,123393.0,29255.9,23.71,406311,206.6,344265.9,171736.1,-2.06,184,17.04,303.7
C0051,Vanguard Labs,Financial Services,TX,1957,2016,117626.2,30364.4,25.81,358393,1032.8,347330.9,342452.6,-4.67,207,8.87,328.2
C0051,Vanguard Labs,Financial Services,TX,1957,2017,124089.1,29664.4,23.91,382307,4183.2,442303.3,272351.2,5.49,213,10.89,324.6
C0051,Vanguard Labs,Financial Services,TX,1957,2018,138592.9,32879.3,23.72,481868,4966.6,412534.4,409800.7,11.69,204,8.02,287.6
C0051,Vanguard Labs,Financial Services,TX,1957,2019,149412.4,29929.6,20.03,484333,1298.9,177361.2,135751.5,7.81,200,22.05,308.5
C0051,Vanguard Labs,Financial Services,TX,1957,2020,122121.9,31594.3,25.87,382166,4841.9,600556.4,145203.3,-18.27,226,21.76,319.6
C0051,Vanguard Labs,Financial Services,TX,1957,2021,136368.6,26949.9,19.76,432491,4070.8,197497.0,226804.1,11.67,228,11.88,315.3
C0051,Vanguard Labs,Financial Services,TX,1957,2022,143204.1,37426.5,26.14,424350,998.9,161297.1,192160.2,5.01,239,19.48,337.5
C0051,Vanguard Labs,Financial Services,TX,1957,2023,145937.2,33411.2,22.89,490564,2246.9,136254.1,357538.7,1.91,244,9.34,297.5
C0052,Vanguard Resources,Telecom,NY,1949,2014,96894.1,14420.0,14.88,315692,1335.2,399720.4,208187.7,0.95,225,6.93,306.9
C0052,Vanguard Resources,Telecom,NY,1949,2015,97417.9,12503.5,12.83,299881,1789.3,160143.4,92094.4,0.54,234,13.58,324.9
C0052,Vanguard Resources,Telecom,NY,1949,2016,102037.7,13597.1,13.33,307575,1841.5,200290.0,317765.5,4.74,236,4.28,331.7
C0052,Vanguard Resources,Telecom,NY,1949,2017,107741.5,9315.9,8.65,346210,163.2,233374.9,127366.5,5.59,240,7.31,311.2
C0052,Vanguard Resources,Telecom,NY,1949,2018,107154.9,9543.1,8.91,325101,2059.6,300238.5,130360.3,-0.54,253,7.32,329.6
C0052,Vanguard Resources,Telecom,NY,1949,2019,105127.7,12428.2,11.82,367269,3849.5,278303.8,192547.8,-1.89,268,6.45,286.2
C0052,Vanguard Resources,Telecom,NY,1949,2020,96973.7,11048.6,11.39,294516,1697.5,322276.9,118213.6,-7.76,275,9.35,329.3
C0052,Vanguard Resources,Telecom,NY,1949,2021,109057.3,10995.6,10.08,356595,2848.9,336709.5,148683.3,12.46,277,7.4,305.8
C0052,Vanguard Resources,Telecom,NY,1949,2022,117334.9,13862.9,11.81,352831,1211.5,509369.8,308469.9,7.59,271,4.49,332.6
C0052,Vanguard Resources,Telecom,NY,1949,2023,111885.0,9349.3,8.36,363324,868.2,412760.4,251255.4,-4.64,297,3.72,307.9
C0053,Orbit Partners,Telecom,IL,1920,2014,61034.9,6259.4,10.26,525456,1409.5,243056.7,79889.1,12.52,319,7.84,116.2
C0053,Orbit Partners,Telecom,IL,1920,2015,61127.6,6672.1,10.92,480821,2411.3,154652.1,83094.6,0.15,325,8.03,127.1
C0053,Orbit Partners,Telecom,IL,1920,2016,64350.3,5326.4,8.28,506641,1566.2,150135.0,124274.7,5.27,327,4.29,127.0
C0053,Orbit Partners,Telecom,IL,1920,2017,70798.3,6604.2,9.33,589453,2807.6,137858.4,106428.9,10.02,316,6.21,120.1
C0053,Orbit Partners,Telecom,IL,1920,2018,80961.9,5081.2,6.28,692965,1086.3,78707.4,190594.7,14.36,309,2.67,116.8
C0053,Orbit Partners,Telecom,IL,1920,2019,86884.0,6149.5,7.08,680445,1478.5,172693.7,147529.8,7.31,307,4.17,127.7
C0053,Orbit Partners,Telecom,IL,1920,2020,78338.2,6851.8,8.75,582501,2876.4,207698.2,129628.6,-9.84,318,5.29,134.5
C0053,Orbit Partners,Telecom,IL,1920,2021,88322.2,5574.7,6.31,656902,513.2,136271.3,201836.7,12.74,321,2.76,134.5
C0053,Orbit Partners,Telecom,IL,1920,2022,90483.6,4712.8,5.21,780372,2687.6,178247.9,114905.2,2.45,325,4.1,115.9
C0053,Orbit Partners,Telecom,IL,1920,2023,97077.1,8630.0,8.89,821340,3220.7,203783.2,163213.0,7.29,328,5.29,118.2
C0054,Titan Solutions,Telecom,PA,1897,2014,55767.6,7125.6,12.78,219726,2017.4,271585.5,126590.7,-3.3,336,5.63,253.8
C0054,Titan Solutions,Telecom,PA,1897,2015,51720.4,8689.5,16.8,210432,1333.6,64586.8,63462.4,-7.26,358,13.69,245.8
C0054,Titan Solutions,Telecom,PA,1897,2016,49404.7,7393.2,14.96,186225,1549.5,219559.1,80337.0,-4.48,381,9.2,265.3
C0054,Titan Solutions,Telecom,PA,1897,2017,56645.8,8759.8,15.46,223154,1544.8,113727.6,144992.5,14.66,373,6.04,253.8
C0054,Titan Solutions,Telecom,PA,1897,2018,60521.7,9182.4,15.17,240576,1896.5,104337.2,87597.2,6.84,371,10.48,251.6
C0054,Titan Solutions,Telecom,PA,1897,2019,60562.0,9402.8,15.53,229563,2253.3,200508.0,108506.4,0.07,374,8.67,263.8
C0054,Titan Solutions,Telecom,PA,1897,2020,46895.4,7227.3,15.41,176185,585.6,108132.9,116395.5,-22.57,404,6.21,266.2
C0054,Titan Solutions,Telecom,PA,1897,2021,47432.2,5339.6,11.26,177207,278.0,155196.2,122256.9,1.14,423,4.37,267.7
C0054,Titan Solutions,Telecom,PA,1897,2022,48554.0,6230.8,12.83,197513,519.8,204721.1,80685.0,2.36,425,7.72,245.8
C0054,Titan Solutions,Telecom,PA,1897,2023,49567.2,8723.3,17.6,171802,1903.3,76764.3,84900.5,2.09,430,10.27,288.5
C0055,United Motors,Energy,CT,1895,2014,373123.9,45355.1,12.16,2355486,10920.2,489095.7,1048093.5,36.01,36,4.33,158.4
C0055,United Motors,Energy,CT,1895,2015,313180.8,46020.9,14.69,1868172,1618.1,1370019.9,871586.7,-16.07,59,5.28,167.6
C0055,United Motors,Energy,CT,1895,2016,215382.6,29418.7,13.66,1469994,3032.9,690652.7,414585.7,-31.23,102,7.1,146.5
C0055,United Motors,Energy,CT,1895,2017,290425.5,71645.8,24.67,1739505,10823.1,922638.1,380447.4,34.84,79,18.83,167.0
C0055,United Motors,Energy,CT,1895,2018,325298.7,74995.9,23.05,2161267,1440.4,446295.2,846384.9,12.01,75,8.86,150.5
C0055,United Motors,Energy,CT,1895,2019,406317.2,58724.2,14.45,2416376,8425.1,540865.7,956842.0,24.91,59,6.14,168.2
C0055,United Motors,Energy,CT,1895,2020,297360.0,66382.0,22.32,1974721,1525.9,538766.6,576041.0,-26.82,88,11.52,150.6
C0055,United Motors,Energy,CT,1895,2021,287412.9,40485.0,14.09,1786207,4209.5,1345301.5,861934.0,-3.35,109,4.7,160.9
C0055,United Motors,Energy,CT,1895,2022,283133.2,43421.4,15.34,1903095,3540.4,1059506.4,409248.8,-1.49,130,10.61,148.8
C0055,United Motors,Energy,CT,1895,2023,388471.2,58028.1,14.94,2719858,4758.9,396284.2,577373.9,37.2,95,10.05,142.8
C0056,Orbit Holdings,Retail,NY,1892,2014,357595.8,3808.9,1.07,2703501,4679.0,496605.2,1128771.6,6.75,42,0.34,132.3
C0056,Orbit Holdings,Retail,NY,1892,2015,385348.9,2035.1,0.53,2724203,8788.9,1081988.0,567997.1,7.76,37,0.36,141.5
C0056,Orbit Holdings,Retail,NY,1892,2016,408233.4,10033.0,2.46,3364123,5002.4,719818.3,1263688.9,5.94,33,0.79,121.3
C0056,Orbit Holdings,Retail,NY,1892,2017,421566.2,16268.5,3.86,3219676,5847.2,1893906.3,1108710.6,3.27,38,1.47,130.9
C0056,Orbit Holdings,Retail,NY,1892,2018,501074.4,-4328.8,-0.86,3432112,19277.6,851914.9,1140643.1,18.86,30,-0.38,146.0
C0056,Orbit Holdings,Retail,NY,1892,2019,543196.0,17508.6,3.22,4522871,13507.5,2050440.2,1057072.1,8.41,30,1.66,120.1
C0056,Orbit Holdings,Retail,NY,1892,2020,516185.8,16255.5,3.15,3673118,13670.4,2405509.4,824006.1,-4.97,33,1.97,140.5
C0056,Orbit Holdings,Retail,NY,1892,2021,591850.9,9718.9,1.64,4890040,8613.7,799356.0,770455.7,14.66,29,1.26,121.0
C0056,Orbit Holdings,Retail,NY,1892,2022,705341.1,-1321.1,-0.19,4997730,5476.3,1715325.3,874959.0,19.18,26,-0.15,141.1
C0056,Orbit Holdings,Retail,NY,1892,2023,783299.5,-7361.9,-0.94,5752539,4015.6,2084009.4,1924174.3,11.05,27,-0.38,136.2
C0057,Compass Solutions,Industrials,MI,1953,2014,33447.5,4934.9,14.75,156270,782.2,32114.6,73940.1,16.3,416,6.67,214.0
C0057,Compass Solutions,Industrials,MI,1953,2015,35726.9,4024.7,11.27,155013,821.0,105076.9,75841.4,6.81,413,5.31,230.5
C0057,Compass Solutions,Industrials,MI,1953,2016,38182.2,4570.0,11.97,170196,850.0,44478.5,86875.5,6.87,411,5.26,224.3
C0057,Compass Solutions,Industrials,MI,1953,2017,43706.4,6297.6,14.41,201104,501.6,161407.9,102377.3,14.47,404,6.15,217.3
C0057,Compass Solutions,Industrials,MI,1953,2018,50918.0,7096.4,13.94,229552,140.0,142803.6,82338.3,16.5,393,8.62,221.8
C0057,Compass Solutions,Industrials,MI,1953,2019,48641.0,5661.9,11.64,219377,1429.8,203851.9,50374.8,-4.47,409,11.24,221.7
C0057,Compass Solutions,Industrials,MI,1953,2020,50584.2,5173.7,10.23,219790,143.9,70905.9,123324.2,3.99,394,4.2,230.1
C0057,Compass Solutions,Industrials,MI,1953,2021,56139.9,5865.4,10.45,250968,879.0,242025.4,151751.1,10.98,397,3.87,223.7
C0057,Compass Solutions,Industrials,MI,1953,2022,58053.7,5773.3,9.94,252956,424.3,271620.7,111653.0,3.41,401,5.17,229.5
C0057,Compass Solutions,Industrials,MI,1953,2023,60219.2,7377.6,12.25,250073,2196.5,260250.9,72654.5,3.73,408,10.15,240.8
C0058,Landmark Logistics,Energy,NY,1935,2014,212290.2,7547.2,3.56,1891370,3071.3,691342.8,442953.7,-24.91,94,1.7,112.2
C0058,Landmark Logistics,Energy,NY,1935,2015,215580.4,26985.4,12.52,1816655,6505.6,537778.6,624199.5,1.55,91,4.32,118.7
C0058,Landmark Logistics,Energy,NY,1935,2016,219777.6,6275.6,2.86,1794585,133.5,267505.2,296510.2,1.95,99,2.12,122.5
C0058,Landmark Logistics,Energy,NY,1935,2017,221594.6,22926.9,10.35,1693586,4737.0,1010604.4,581419.5,0.83,106,3.94,130.8
C0058,Landmark Logistics,Energy,NY,1935,2018,318384.1,36728.2,11.54,2828800,684.1,1408765.1,357732.9,43.68,77,10.27,112.6
C0058,Landmark Logistics,Energy,NY,1935,2019,301299.8,30158.6,10.01,2457241,10893.3,1353208.8,311102.3,-5.37,88,9.69,122.6
C0058,Landmark Logistics,Energy,NY,1935,2020,257266.1,28937.2,11.25,2340812,7059.9,350686.8,348874.8,-14.61,102,8.29,109.9
C0058,Landmark Logistics,Energy,NY,1935,2021,336787.4,8319.0,2.47,2571048,10284.0,402066.1,356216.1,30.91,89,2.34,131.0
C0058,Landmark Logistics,Energy,NY,1935,2022,276187.5,25344.1,9.18,2360586,3563.2,1319171.8,438327.3,-17.99,132,5.78,117.0
C0058,Landmark Logistics,Energy,NY,1935,2023,258191.3,11533.6,4.47,2311812,1610.1,1283733.1,596243.0,-6.52,149,1.93,111.7
C0059,Beacon Networks,Automotive,IL,1918,2014,160804.5,15582.7,9.69,538458,2460.0,667725.7,423179.1,20.73,122,3.68,298.6
C0059,Beacon Networks,Automotive,IL,1918,2015,176802.2,28180.6,15.94,605869,3488.0,342971.9,180739.7,9.95,116,15.59,291.8
C0059,Beacon Networks,Automotive,IL,1918,2016,194915.3,-13201.2,-6.77,706843,2794.4,360242.8,333029.7,10.24,112,-3.96,275.8
C0059,Beacon Networks,Automotive,IL,1918,2017,229223.7,18790.2,8.2,802415,4832.2,428821.9,226101.3,17.6,103,8.31,285.7
C0059,Beacon Networks,Automotive,IL,1918,2018,240925.5,5758.2,2.39,815784,9593.9,1240995.9,474502.7,5.1,105,1.21,295.3
C0059,Beacon Networks,Automotive,IL,1918,2019,237942.9,8692.7,3.65,944707,7753.8,1040785.8,467548.6,-1.24,119,1.86,251.9
C0059,Beacon Networks,Automotive,IL,1918,2020,218289.1,19114.9,8.76,743416,6740.1,781769.7,457220.8,-8.26,128,4.18,293.6
C0059,Beacon Networks,Automotive,IL,1918,2021,254665.1,22459.2,8.82,923641,6165.4,1058126.2,559757.1,16.66,129,4.01,275.7
C0059,Beacon Networks,Automotive,IL,1918,2022,264225.5,31209.6,11.81,1039525,661.1,1091864.8,550024.8,3.75,138,5.67,254.2
C0059,Beacon Networks,Automotive,IL,1918,2023,269881.3,13362.7,4.95,1000679,8569.3,593079.2,368222.4,2.14,145,3.63,269.7
C0060,Titan Energy,Energy,MI,1973,2014,338516.9,2404.1,0.71,2437925,4040.2,790893.4,813367.5,1.78,52,0.3,138.9
C0060,Titan Energy,Energy,MI,1973,2015,338402.4,-3743.4,-1.11,2532800,6938.8,518047.2,459012.5,-0.03,50,-0.82,133.6
C0060,Titan Energy,Energy,MI,1973,2016,305252.1,12717.3,4.17,2154343,5644.4,1435764.4,935625.6,-9.8,65,1.36,141.7
C0060,Titan Energy,Energy,MI,1973,2017,164037.7,8763.4,5.34,1255367,5666.5,167455.0,242432.3,-46.26,146,3.61,130.7
C0060,Titan Energy,Energy,MI,1973,2018,212867.5,13028.0,6.12,1486414,4721.0,424496.2,486140.1,29.77,127,2.68,143.2
C0060,Titan Energy,Energy,MI,1973,2019,239748.0,-16151.8,-6.74,1727309,3185.0,554849.7,610338.8,12.63,117,-2.65,138.8
C0060,Titan Energy,Energy,MI,1973,2020,296774.7,11931.6,4.02,1979611,1417.8,468724.0,380144.6,23.79,89,3.14,149.9
C0060,Titan Energy,Energy,MI,1973,2021,405199.3,34849.6,8.6,2941609,4554.6,909948.0,572970.8,36.53,67,6.08,137.7
C0060,Titan Energy,Energy,MI,1973,2022,321627.3,-15308.3,-4.76,2034573,3352.2,267231.0,912891.8,-20.62,112,-1.68,158.1
C0060,Titan Energy,Energy,MI,1973,2023,417426.0,-3119.4,-0.75,2917145,14148.2,225892.4,1121812.0,29.79,85,-0.28,143.1
C0061,Landmark Partners,Telecom,GA,2000,2014,150484.4,22198.4,14.75,1147614,5785.7,205548.7,318533.9,5.38,134,6.97,131.1
C0061,Landmark Partners,Telecom,GA,2000,2015,148899.0,21919.8,14.72,1248472,4752.5,629380.8,431545.5,-1.05,146,5.08,119.3
C0061,Landmark Partners,Telecom,GA,2000,2016,144095.0,21620.6,15.0,1244304,1742.6,476832.6,185794.7,-3.23,163,11.64,115.8
C0061,Landmark Partners,Telecom,GA,2000,2017,154175.5,24368.0,15.81,1153498,6120.5,304388.8,248484.2,7.0,160,9.81,133.7
C0061,Landmark Partners,Telecom,GA,2000,2018,155897.3,26130.8,16.76,1216124,2455.5,578317.6,440076.3,1.12,176,5.94,128.2
C0061,Landmark Partners,Telecom,GA,2000,2019,165176.1,27356.3,16.56,1445173,246.3,337642.3,170335.4,5.95,177,16.06,114.3
C0061,Landmark Partners,Telecom,GA,2000,2020,164884.5,30533.9,18.52,1315328,3005.8,472991.8,165681.8,-0.18,172,18.43,125.4
C0061,Landmark Partners,Telecom,GA,2000,2021,174806.5,33444.7,19.13,1316297,4671.2,390554.6,163129.4,6.02,180,20.5,132.8
C0061,Landmark Partners,Telecom,GA,2000,2022,164162.2,32682.3,19.91,1403413,1580.2,690835.1,255912.0,-6.09,210,12.77,117.0
C0061,Landmark Partners,Telecom,GA,2000,2023,166470.1,33394.6,20.06,1245721,3565.4,858230.8,520831.9,1.41,217,6.41,133.6
C0062,Nova Holdings,Industrials,TX,1898,2014,17286.8,1820.6,10.53,79055,656.9,51450.5,19861.4,14.32,466,9.17,218.7
C0062,Nova Holdings,Industrials,TX,1898,2015,16581.0,1373.7,8.29,84065,379.3,41801.9,37067.7,-4.08,469,3.71,197.2
C0062,Nova Holdings,Industrials,TX,1898,2016,18709.9,2423.8,12.95,86922,89.0,62525.3,23570.4,12.84,468,10.28,215.2
C0062,Nova Holdings,Industrials,TX,1898,2017,18288.9,1928.4,10.54,91802,572.7,83535.7,48431.9,-2.25,471,3.98,199.2
C0062,Nova Holdings,Industrials,TX,1898,2018,20064.7,2355.6,11.74,86914,47.1,31813.3,56052.2,9.71,472,4.2,230.9
C0062,Nova Holdings,Industrials,TX,1898,2019,22792.3,3312.8,14.53,115243,121.2,106155.3,64476.2,13.59,470,5.14,197.8
C0062,Nova Holdings,Industrials,TX,1898,2020,22530.9,3784.3,16.8,114566,156.7,56067.8,43907.4,-1.15,467,8.62,196.7
C0062,Nova Holdings,Industrials,TX,1898,2021,25265.5,3990.8,15.8,127354,922.0,53836.2,35529.2,12.14,468,11.23,198.4
C0062,Nova Holdings,Industrials,TX,1898,2022,28391.3,4003.2,14.1,140518,1131.9,89988.5,50905.4,12.37,468,7.86,202.0
C0062,Nova Holdings,Industrials,TX,1898,2023,33204.5,4679.7,14.09,155713,573.6,107553.4,94727.4,16.95,462,4.94,213.2
C0063,Beacon Solutions,Technology,NY,1997,2014,103546.0,30612.0,29.56,361897,5017.1,222504.6,125692.5,34.38,212,24.35,286.1
C0063,Beacon Solutions,Technology,NY,1997,2015,130551.2,30531.4,23.39,412922,5366.7,570543.6,274676.2,26.08,172,11.12,316.2
C0063,Beacon Solutions,Technology,NY,1997,2016,136765.9,25041.4,18.31,513414,5829.2,145063.1,303240.1,4.76,175,8.26,266.4
C0063,Beacon Solutions,Technology,NY,1997,2017,147250.7,35287.2,23.96,515151,7518.1,353903.2,379502.6,7.67,172,9.3,285.8
C0063,Beacon Solutions,Technology,NY,1997,2018,193573.6,61516.9,31.78,692861,33937.0,486587.5,203190.0,31.46,141,30.28,279.4
C0063,Beacon Solutions,Technology,NY,1997,2019,228721.5,51977.5,22.73,809993,9976.9,1032523.7,645194.0,18.16,127,8.06,282.4
C0063,Beacon Solutions,Technology,NY,1997,2020,222761.4,60817.1,27.3,722749,16152.7,773954.9,243952.0,-2.61,123,24.93,308.2
C0063,Beacon Solutions,Technology,NY,1997,2021,285374.5,77839.7,27.28,982366,39853.7,732108.6,343353.3,28.11,110,22.67,290.5
C0063,Beacon Solutions,Technology,NY,1997,2022,351158.1,76177.4,21.69,1197202,44517.3,833632.4,369600.8,23.05,98,20.61,293.3
C0063,Beacon Solutions,Technology,NY,1997,2023,414924.8,104445.7,25.17,1342557,24428.4,1513754.6,1065429.8,18.16,87,9.8,309.1
C0064,Quantum Logistics,Health Care,CA,1907,2014,153210.0,14501.3,9.46,555275,21673.2,353708.7,461525.8,5.46,129,3.14,275.9
C0064,Quantum Logistics,Health Care,CA,1907,2015,130732.3,16646.2,12.73,480323,9273.8,277715.0,244703.2,-14.67,171,6.8,272.2
C0064,Quantum Logistics,Health Care,CA,1907,2016,141806.9,17841.1,12.58,449459,23873.9,546400.1,310875.8,8.47,166,5.74,315.5
C0064,Quantum Logistics,Health Care,CA,1907,2017,159717.9,16189.4,10.14,579111,17955.8,459695.4,270738.4,12.63,156,5.98,275.8
C0064,Quantum Logistics,Health Care,CA,1907,2018,158480.6,17236.3,10.88,545608,13118.9,432761.3,503720.6,-0.77,170,3.42,290.5
C0064,Quantum Logistics,Health Care,CA,1907,2019,182189.9,22173.7,12.17,632181,2959.0,576787.4,503969.3,14.96,158,4.4,288.2
C0064,Quantum Logistics,Health Care,CA,1907,2020,164700.2,16828.5,10.22,604950,8997.8,588034.3,379664.1,-9.6,173,4.43,272.3
C0064,Quantum Logistics,Health Care,CA,1907,2021,184275.3,18185.3,9.87,646572,3225.7,495397.1,499921.1,11.89,171,3.64,285.0
C0064,Quantum Logistics,Health Care,CA,1907,2022,186231.3,21427.2,11.51,656050,17638.9,614128.6,247279.7,1.06,187,8.67,283.9
C0064,Quantum Logistics,Health Care,CA,1907,2023,184242.7,11922.8,6.47,621037,2825.7,832766.7,179518.0,-1.07,200,6.64,296.7
C0065,Beacon Capital,Health Care,PA,1994,2014,26975.4,2513.3,9.32,145688,789.9,80548.2,43610.6,13.65,442,5.76,185.2
C0065,Beacon Capital,Health Care,PA,1994,2015,32421.9,1768.0,5.45,189020,3024.6,142744.2,46006.6,20.19,426,3.84,171.5
C0065,Beacon Capital,Health Care,PA,1994,2016,32630.8,3106.8,9.52,181822,4975.8,108594.1,77405.6,0.64,425,4.01,179.5
C0065,Beacon Capital,Health Care,PA,1994,2017,35524.8,2324.5,6.54,178736,905.8,174403.1,110698.9,8.87,428,2.1,198.8
C0065,Beacon Capital,Health Care,PA,1994,2018,39651.0,2595.7,6.55,201107,3290.9,96713.1,118921.7,11.61,427,2.18,197.2
C0065,Beacon Capital,Health Care,PA,1994,2019,42944.4,5025.4,11.7,230656,2220.5,201208.1,52320.3,8.31,424,9.61,186.2
C0065,Beacon Capital,Health Care,PA,1994,2020,41085.8,3000.3,7.3,236450,932.1,177843.1,40505.2,-4.33,422,7.41,173.8
C0065,Beacon Capital,Health Care,PA,1994,2021,52947.3,4258.6,8.04,290749,761.9,56684.5,136203.9,28.87,403,3.13,182.1
C0065,Beacon Capital,Health Care,PA,1994,2022,61326.6,5044.9,8.23,348400,3411.7,158070.5,67414.5,15.83,392,7.48,176.0
C0065,Beacon Capital,Health Care,PA,1994,2023,70093.7,3664.4,5.23,413229,4686.9,330160.2,179109.3,14.3,384,2.05,169.6
C0066,Nova Networks,Automotive,WI,1919,2014,34655.8,1430.6,4.13,279050,960.8,157020.7,59040.1,-1.13,415,2.42,124.2
C0066,Nova Networks,Automotive,WI,1919,2015,30384.4,1624.6,5.35,285020,1157.1,47694.7,75695.9,-12.33,436,2.15,106.6
C0066,Nova Networks,Automotive,WI,1919,2016,30539.1,3554.2,11.64,267330,733.3,58100.1,54071.4,0.51,438,6.57,114.2
C0066,Nova Networks,Automotive,WI,1919,2017,36813.2,-62.8,-0.17,302585,1246.6,64992.9,67258.2,20.54,423,-0.09,121.7
C0066,Nova Networks,Automotive,WI,1919,2018,41115.2,1297.6,3.16,361387,772.1,168383.2,72848.3,11.69,423,1.78,113.8
C0066,Nova Networks,Automotive,WI,1919,2019,35716.9,1490.8,4.17,326760,1247.3,170487.3,104502.1,-13.13,444,1.43,109.3
C0066,Nova Networks,Automotive,WI,1919,2020,33567.4,1544.6,4.6,321284,976.2,101560.9,83390.2,-6.02,444,1.85,104.5
C0066,Nova Networks,Automotive,WI,1919,2021,36496.5,1620.2,4.44,315922,399.4,111204.8,60394.8,8.73,448,2.68,115.5
C0066,Nova Networks,Automotive,WI,1919,2022,40383.5,3876.6,9.6,343546,1032.9,126514.3,48331.5,10.65,448,8.02,117.5
C0066,Nova Networks,Automotive,WI,1919,2023,48618.1,865.0,1.78,401439,1076.2,189962.9,142289.7,20.39,433,0.61,121.1
C0067,Pioneer Manufacturing,Materials,MI,1987,2014,15108.8,886.9,5.87,100084,530.3,31625.4,18059.0,-2.55,472,4.91,151.0
C0067,Pioneer Manufacturing,Materials,MI,1987,2015,16766.2,586.5,3.5,110192,419.8,38172.7,20231.9,10.97,468,2.9,152.2
C0067,Pioneer Manufacturing,Materials,MI,1987,2016,16659.9,926.4,5.56,109938,371.1,73007.1,21166.4,-0.63,474,4.38,151.5
C0067,Pioneer Manufacturing,Materials,MI,1987,2017,17134.2,845.5,4.93,114019,496.4,85914.7,23647.6,2.85,475,3.58,150.3
C0067,Pioneer Manufacturing,Materials,MI,1987,2018,21590.7,1770.2,8.2,160932,374.8,106843.2,45963.5,26.01,468,3.85,134.2
